Finalize,Verify,Follow-Up,Trapped Date,Is Import,Facility,Trap,Trap Is Offsite,Trapping Session Name,Target Species,Target Run,Trapping Session Comments,Fish ID,Count,Species,Run,Sex,Origin,Origin Expression,Origin Description,Origin Start Date,Origin End Date,Origin Creator,Origin Creation Date,Living Status,Length,Age Designation,Age Calculated,Age Criteria Start Length,Age Criteria End Length,Age Criteria Start Date,Age Criteria End Date,Moved To Facility,Moved To,Moved To Location Type,Moved To Is Offsite,Offsite Owner Facility,Offsite Location Latitude,Offsite Location Longitude,Offsite Location Description,Disposition,Release Site,Release Site Latitude,Release Site Longitude,Purpose,Existing Marks,Existing Marks Quantity,Applied Marks,Applied Marks Quantity,Existing Tags,Applied Tags,Existing CWT,Existing CWT Value,Applied CWT,Applied CWT Value,Existing PIT,Applied PIT,Samples,Conditions,Recap,Injected,Weight,Notes,Group Notes,Import Custom
FALSE,FALSE,TRUE,7/11/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/11/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,351,1,Chinook,Spring,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,725,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Imnaha Recycled Downstream,Release Site,FALSE,NA,NA,NA,NA,Released,Imnaha Recycled Downstream,45.5699996948242,-116.839996337891,Fisheries,"AD, LOP","1, 2",NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/11/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/11/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,352,1,Chinook,Spring,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,752,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Imnaha Recycled Downstream,Release Site,FALSE,NA,NA,NA,NA,Released,Imnaha Recycled Downstream,45.5699996948242,-116.839996337891,Fisheries,AD,1,LOP,2,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/11/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/11/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,353,1,Chinook,Spring,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,715,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Imnaha Recycled Downstream,Release Site,FALSE,NA,NA,NA,NA,Released,Imnaha Recycled Downstream,45.5699996948242,-116.839996337891,Fisheries,"AD, LOP","1, 2",NA,NA,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/11/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/11/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,354,1,Chinook,Spring,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,811,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Imnaha Recycled Downstream,Release Site,FALSE,NA,NA,NA,NA,Released,Imnaha Recycled Downstream,45.5699996948242,-116.839996337891,Fisheries,AD,1,LOP,2,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/11/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/11/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,355,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,790,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,LGH Imnaha Broodstock Holding,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/11/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/11/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,356,1,Chinook,Spring,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,738,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Imnaha Recycled Downstream,Release Site,FALSE,NA,NA,NA,NA,Released,Imnaha Recycled Downstream,45.5699996948242,-116.839996337891,Fisheries,AD,1,LOP,2,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/11/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/11/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,357,1,Chinook,Spring,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,795,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,LGH Imnaha Broodstock Holding,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/11/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/11/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,358,1,Chinook,Spring,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,739,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,LGH Imnaha Broodstock Holding,Holding,FALSE,NA,NA,NA,NA,Ponded,NA,NA,NA,Brood Stock,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/11/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/11/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,359,1,Chinook,Spring,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,830,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Imnaha Recycled Downstream,Release Site,FALSE,NA,NA,NA,NA,Released,Imnaha Recycled Downstream,45.5699996948242,-116.839996337891,Fisheries,AD,1,LOP,2,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/11/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/11/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,360,1,Chinook,Spring,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,750,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Imnaha Recycled Downstream,Release Site,FALSE,NA,NA,NA,NA,Released,Imnaha Recycled Downstream,45.5699996948242,-116.839996337891,Fisheries,AD,1,LOP,2,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/11/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/11/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,361,1,Chinook,Spring,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,780,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Imnaha Recycled Downstream,Release Site,FALSE,NA,NA,NA,NA,Released,Imnaha Recycled Downstream,45.5699996948242,-116.839996337891,Fisheries,AD,1,LOP,2,NA,NA,Present,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,473,1,Chinook,Spring,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,740,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 473,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,FALSE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,474,1,Chinook,Spring,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,860,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,3DD.00779D4BBB,NA,GEN 474,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,475,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,755,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,AD,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 475,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,476,1,Chinook,Spring,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,830,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 476,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,477,1,Chinook,Spring,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,780,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 477,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,478,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,730,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,AD,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 478,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,479,1,Chinook,Spring,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,715,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 479,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,480,1,Chinook,Spring,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,810,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 480,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,481,1,Chinook,Spring,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,865,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,AD,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 481,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,482,1,Chinook,Spring,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,680,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,AD,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 482,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,483,1,Chinook,Spring,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,750,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,3DD.0077BA09C3,NA,GEN 483,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,484,1,Chinook,Spring,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,750,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 484,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,485,1,Chinook,Spring,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,670,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,3DD.0077BA9A15,NA,GEN 485,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,486,1,Chinook,Spring,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,745,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 486,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,487,1,Chinook,Spring,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,680,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 487,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,488,1,Chinook,Spring,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,710,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 488,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,489,1,Chinook,Spring,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,720,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 489,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,490,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,800,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,AD,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 490,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,491,1,Chinook,Spring,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,707,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 491,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,492,1,Chinook,Spring,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,805,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 492,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,493,1,Chinook,Spring,Female,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,810,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,NA,NA,GEN 493,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,494,1,Chinook,Spring,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,674,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 494,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,495,1,Chinook,Spring,Male,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,695,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 495,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,496,1,Chinook,Spring,Female,Hatchery,Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT],Hatchery,NA,NA,Default,5/17/2017,Alive,750,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,AD,1,ROP,1,NA,NA,Present,NA,NA,NA,NA,NA,GEN 496,NA,FALSE,FALSE,NA,NA,NA,NA
FALSE,FALSE,TRUE,7/16/2022,FALSE,Lookingglass Fish Hatchery,Imnaha River Weir,FALSE,Session - 07/16/2022 Imnaha River Weir 8:00 AM PST,Chinook,Spring,NA,497,1,Chinook,Spring,Male,Natural,Existing Unclipped [Mark UNC]  and Existing Coded Wire Tag-Not Present [Tag CWT-NP],Natural,NA,NA,Default,5/17/2017,Alive,815,Adult,TRUE,631,1300,1/1/2013,1/30/2030,Lookingglass Fish Hatchery,Above Imnaha Weir,Release Site,FALSE,NA,NA,NA,NA,Released,Above Imnaha Weir,45.189998626709,-116.870002746582,Natural Spawning,UNC,1,ROP,1,NA,NA,Not Present,NA,NA,NA,3DD.0077BA3532,NA,GEN 497,NA,FALSE,FALSE,NA,NA,NA,NA
